"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FC","2022-05-12","91.7","-1.81","5.32","Wheeler, Zack",621035,554430,,"foul",,,,,8,"Chris Taylor doubles (7) on a ground ball to left fielder Kyle Schwarber.","R","R","R","LAD","PHI","S",,,3,2,2022,"0.17","0.42","-0.01","2.06",,,,0,3,"Bot",,,,,592663,,,4.249615567537311,-133.62620040885014,-3.4151451890615,1.237952986956495,26.54966659027141,-26.641261334942826,"3.46","1.64",73,"78.4",6,"93.6",2469,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.33",,,,,,,,21,6,"Cutter",1,4,1,4,4,1,1,4,"Standard","Standard",217,"0","0"
"FF","2022-05-12","97","-1.57","5.39","Wheeler, Zack",621035,554430,,"ball",,,,,12,"Chris Taylor doubles (7) on a ground ball to left fielder Kyle Schwarber.","R","R","R","LAD","PHI","B",,,2,2,2022,"-0.86","1.45","0.18","4.21",,,,0,3,"Bot",,,,,592663,,,6.7470425535064145,-141.19536595237366,-0.9447684025698986,-13.004168271165634,32.76445426343011,-12.830347408663213,"3.51","1.59",,,,"98.6",2463,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.26",,,,,,,,21,5,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",215,"0","0.103"
"FF","2022-05-12","97.5","-1.59","5.4","Wheeler, Zack",621035,554430,,"foul",,,,,5,"Chris Taylor doubles (7) on a ground ball to left fielder Kyle Schwarber.","R","R","R","LAD","PHI","S",,,2,1,2022,"-0.88","1.31","-0.2","2.48",,,,0,3,"Bot",,,,,592663,,,5.88328127884815,-141.74785868001024,-5.423688638443603,-13.269216926982907,33.165188853571564,-13.476896693713684,"3.46","1.64",179,"89.5",63,"99.2",2455,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.16",,,,,,,,21,4,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",219,"0","-0.066"
"SI","2022-05-12","96.1","-1.77","5.33","Wheeler, Zack",621035,554430,,"ball",,,,,11,"Chris Taylor doubles (7) on a ground ball to left fielder Kyle Schwarber.","R","R","R","LAD","PHI","B",,,1,1,2022,"-1.29","0.9","-1.52","4.31",,,,0,3,"Bot",,,,,592663,,,3.6496041866162536,-140.05030481506478,0.8507190485602069,-17.771263694145503,30.449385159476584,-20.6817139696713,"3.58","1.79",,,,"97.9",2180,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.35",,,,,,,,21,3,"Sinker",1,4,1,4,4,1,1,4,"Standard","Standard",221,"0","0.049"
"CU","2022-05-12","84","-1.82","5.31","Wheeler, Zack",621035,554430,,"ball",,,,,14,"Chris Taylor doubles (7) on a ground ball to left fielder Kyle Schwarber.","R","R","R","LAD","PHI","B",,,0,1,2022,"0.47","-0.93","0.55","0",,,,0,3,"Bot",,,,,592663,,,4.619092496001424,-122.24703417952217,-4.078028875473179,3.7306396468865124,25.146063654333947,-40.86657677720458,"3.46","1.64",,,,"85",2636,"7",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.5",,,,,,,,21,2,"Curveball",1,4,1,4,4,1,1,4,"Standard","Standard",48,"0","0.025"
"FF","2022-05-12","97.1","-1.61","5.47","Wheeler, Zack",621035,554430,,"swinging_strike",,,,,2,"Chris Taylor doubles (7) on a ground ball to left fielder Kyle Schwarber.","R","R","R","LAD","PHI","S",,,0,0,2022,"-0.93","1.35","0.11","3",,,,0,3,"Bot",,,,,592663,,,6.848654928014457,-141.15884047326762,-4.187405003064979,-14.006922658742194,35.14489209879261,-13.369960749098784,"3.46","1.64",,,,"98.4",2496,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.2",,,,,,,,21,1,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",216,"0","-0.034"
"FF","2022-05-12","96.3","-1.54","5.47","Wheeler, Zack",641355,554430,"home_run","hit_into_play",,,,,2,"Cody Bellinger homers (5) on a fly ball to right center field.","R","L","R","LAD","PHI","X",,"fly_ball",0,1,2022,"-0.88","1.42","0.19","3.43",,,,0,3,"Bot",186.35,54.82,,,592663,,,6.726962132194803,-140.16399829647153,-3.114115303873792,-13.146000110535656,31.141041353341645,-12.911834261706991,"3.63","1.64",386,"102",36,"98",2429,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.3",0.454,0.934,"2",1,0,3,6,20,2,"4-Seam Fastball",0,4,0,4,4,1,1,4,"Infield shift","Standard",219,"0.072","1.034"
"FF","2022-05-12","96.4","-1.6","5.49","Wheeler, Zack",641355,554430,,"foul_tip",,,,,11,"Cody Bellinger homers (5) on a fly ball to right center field.","R","L","R","LAD","PHI","S",,,0,0,2022,"-0.93","1.37","-0.23","3.85",,,,0,3,"Bot",,,,,592663,,,5.880721730299595,-140.2678005837723,-1.975215689021549,-13.57535259415187,30.65048122100813,-13.783935680361552,"3.63","1.64",,,,"98.5",2430,"7.4",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.13",,,,,,,,20,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",217,"0","-0.034"
"FF","2022-05-12","97.2","-1.37","5.39","Wheeler, Zack",621458,554430,"strikeout","called_strike",,,,,8,"Edwin Rios called out on strikes.","R","L","R","LAD","PHI","S",2,,1,2,2022,"-0.91","1.26","0.05","1.6",,,,2,2,"Bot",,,,,592663,,,6.027903617963534,-141.25233195114714,-7.662555816439673,-13.580278965098088,31.428316456911404,-13.787103515961993,"3.31","1.53",,,,"99.3",2396,"7.5",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.03",,,"0",1,0,0,,16,4,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",219,"-0.007","-0.07"
"FF","2022-05-12","96.6","-1.63","5.39","Wheeler, Zack",621458,554430,,"ball",,,,,11,"Edwin Rios called out on strikes.","R","L","R","LAD","PHI","B",,,0,2,2022,"-0.71","1.32","-0.94","2.59",,,,2,2,"Bot",,,,,592663,,,3.501539552500364,-140.58322319417303,-5.023813593122807,-10.16298780023224,30.929646269899024,-13.691156641907222,"3.34","1.53",,,,"98.4",2417,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.29",,,,,,,,16,3,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",219,"0","0.011"
"FF","2022-05-12","96.8","-1.71","5.47","Wheeler, Zack",621458,554430,,"called_strike",,,,,4,"Edwin Rios called out on strikes.","R","L","R","LAD","PHI","S",,,0,1,2022,"-0.77","1.29","-0.4","2.25",,,,2,2,"Bot",,,,,592663,,,5.356542004507018,-140.83903800383052,-6.132325970182875,-11.435585973034842,30.43364851396893,-13.848709287829468,"3.39","1.57",,,,"98.9",2444,"7.4",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.13",,,,,,,,16,2,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",219,"0","-0.023"
"FF","2022-05-12","97","-1.63","5.48","Wheeler, Zack",621458,554430,,"foul",,,,,1,"Edwin Rios called out on strikes.","R","L","R","LAD","PHI","S",,,0,0,2022,"-0.75","1.27","-0.4","2.93",,,,2,2,"Bot",,,,,592663,,,5.107260358856382,-141.1750620878286,-4.270069121204353,-11.204832124546835,32.22396936084885,-14.41855354360978,"3.31","1.53",256,"84.6",34,"98.8",2472,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.23",,,,,,,,16,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",221,"0","-0.017"
"FF","2022-05-12","97.2","-1.48","5.37","Wheeler, Zack",669257,554430,"strikeout","called_strike",,,,,3,"Will Smith called out on strikes.","R","R","R","LAD","PHI","S",2,,1,2,2022,"-0.86","1.36","0.72","3.13",,,,1,2,"Bot",,,,,592663,,,8.03842001456621,-141.30350757446016,-3.6187828761889205,-13.470144906798525,33.81155174217376,-13.381465200093755,"3.26","1.57",,,,"98.7",2537,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.2",,,"0",1,0,0,,15,5,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",222,"-0.012","-0.112"
"CU","2022-05-12","83.7","-1.68","5.33","Wheeler, Zack",669257,554430,,"foul",,,,,14,"Will Smith called out on strikes.","R","R","R","LAD","PHI","S",,,1,2,2022,"0.7","-0.81","0.75","0.92",,,,1,2,"Bot",,,,,592663,,,4.280659850237063,-121.88116104337813,-2.217188271518534,6.167448944791486,22.89635016978418,-40.04730211689307,"3.19","1.5",4,"9",64,"85",2836,"7",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.5",,,,,,,,15,4,"Curveball",0,4,0,4,4,0,0,4,"Standard","Standard",50,"0","0"
"SI","2022-05-12","96.7","-1.58","5.26","Wheeler, Zack",669257,554430,,"foul",,,,,5,"Will Smith called out on strikes.","R","R","R","LAD","PHI","S",,,1,1,2022,"-1.47","0.8","-0.27","2.3",,,,1,2,"Bot",,,,,592663,,,6.959098099164632,-140.58179231364065,-4.191896627086128,-21.0288444673487,33.66448682051425,-20.748155328684415,"3.19","1.5",220,"70",35,"98",2286,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.29",,,,,,,,15,3,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",222,"0","-0.036"
"CU","2022-05-12","83.5","-1.73","5.39","Wheeler, Zack",669257,554430,,"ball",,,,,14,"Will Smith called out on strikes.","R","R","R","LAD","PHI","B",,,0,1,2022,"0.47","-0.98","1.45","-0.65",,,,1,2,"Bot",,,,,592663,,,6.478760781260151,-121.48349764087055,-5.626884395190336,3.4389655715764698,23.174468701819084,-41.01271215172243,"3.18","1.5",,,,"84.8",2801,"7.1",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.44",,,,,,,,15,2,"Curveball",0,4,0,4,4,0,0,4,"Standard","Standard",39,"0","0.016"
"FF","2022-05-12","97.3","-1.59","5.48","Wheeler, Zack",669257,554430,,"called_strike",,,,,5,"Will Smith called out on strikes.","R","R","R","LAD","PHI","S",,,0,0,2022,"-1.11","1.32","0.12","2.25",,,,1,2,"Bot",,,,,592663,,,7.276601408639916,-141.50245548856316,-6.265565877949015,-16.59894110983424,31.82068755642572,-13.221918519616608,"3.25","1.58",,,,"99.1",2515,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.19",,,,,,,,15,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Standard","Standard",219,"0","-0.024"
"CU","2022-05-12","82.3","-1.65","5.44","Wheeler, Zack",571970,554430,"strikeout","swinging_strike_blocked",,,,,14,"Max Muncy strikes out swinging, catcher J.  T. Realmuto to first baseman Rhys Hoskins.","R","L","R","LAD","PHI","S",2,,0,2,2022,"0.51","-0.97","0.42","0.62",,,,0,2,"Bot",,,,,592663,,,3.762966114418609,-119.88854946521161,-2.589259775810442,4.199740788539264,22.118541548640415,-41.246357675952275,"3.05","1.55",,,,"83.5",2758,"6.9",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.57",,,"0",1,0,0,,14,3,"Curveball",0,4,0,4,4,0,0,4,"Infield shift","Standard",40,"-0.018","-0.141"
"CU","2022-05-12","81.9","-1.66","5.46","Wheeler, Zack",571970,554430,,"called_strike",,,,,8,"Max Muncy strikes out swinging, catcher J.  T. Realmuto to first baseman Rhys Hoskins.","R","L","R","LAD","PHI","S",,,0,1,2022,"0.65","-0.91","0.1","1.44",,,,0,2,"Bot",,,,,592663,,,2.7588148764816447,-119.40946727503031,-0.828603633957296,5.759300521383183,21.661808036255877,-40.93236275978464,"3.13","1.55",,,,"83.5",2684,"7.1",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.41",,,,,,,,14,2,"Curveball",0,4,0,4,4,0,0,4,"Infield shift","Standard",55,"0","-0.046"
"FF","2022-05-12","96.9","-1.64","5.56","Wheeler, Zack",571970,554430,,"called_strike",,,,,4,"Max Muncy strikes out swinging, catcher J.  T. Realmuto to first baseman Rhys Hoskins.","R","L","R","LAD","PHI","S",,,0,0,2022,"-0.84","1.41","-0.78","2.46",,,,0,2,"Bot",,,,,592663,,,4.26682386194081,-141.03329593190418,-6.053886550456868,-12.147700119304222,32.30889605747013,-12.163583369019287,"3.25","1.55",,,,"98.5",2375,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.28",,,,,,,,14,1,"4-Seam Fastball",0,4,0,4,4,0,0,4,"Infield shift","Standard",217,"0","-0.034"
"FF","2022-05-12","97.7","-1.56","5.39","Wheeler, Zack",607208,554430,"field_out","hit_into_play",,,,,8,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","X",4,"line_drive",3,2,2022,"-1","1.44","-0.13","2.23",,,,2,1,"Bot",152.4,151.79,,,592663,,,6.269576747509196,-142.03447925823122,-6.429328607504036,-14.930365597898788,32.94558390982739,-11.358770565083784,"3.46","1.76",186,"100.3",9,"99.5",2580,"7.4",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.11",0.703,0.647,"0",1,0,0,4,7,8,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",216,"-0.01","-0.116"
"FF","2022-05-12","98","-1.44","5.47","Wheeler, Zack",607208,554430,,"foul",,,,,2,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","S",,,3,2,2022,"-0.77","1.42","0.16","3.42",,,,2,1,"Bot",,,,,592663,,,6.235202378146618,-142.62734468875655,-3.391168966142118,-11.974258343926007,33.11218352329902,-12.270634522635364,"3.46","1.76",253,"76.7",34,"99.7",2563,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.24",,,,,,,,7,7,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","0"
"FC","2022-05-12","91","-1.68","5.34","Wheeler, Zack",607208,554430,,"foul",,,,,8,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","S",,,3,2,2022,"0.1","0.17","0.22","2.06",,,,2,1,"Bot",,,,,592663,,,4.632774101783837,-132.51246777210713,-2.7728086427949936,0.209131115354171,26.718911123742803,-29.77658716872417,"3.46","1.76",210,"80.5",54,"92.9",2467,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.25",,,,,,,,7,6,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",182,"0","0"
"SI","2022-05-12","97.1","-1.67","5.25","Wheeler, Zack",607208,554430,,"ball",,,,,13,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","B",,,2,2,2022,"-1.47","0.85","-1.3","2.3",,,,2,1,"Bot",,,,,592663,,,4.440405185290245,-141.29006917197228,-4.390456025744672,-20.728585759556754,31.403847616271346,-19.951647120504656,"3.46","1.76",,,,"99",2327,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.2",,,,,,,,7,5,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",217,"0","0.033"
"FC","2022-05-12","92.2","-1.7","5.28","Wheeler, Zack",607208,554430,,"ball",,,,,13,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","B",,,1,2,2022,"0.07","0.29","-0.06","1.05",,,,2,1,"Bot",,,,,592663,,,4.075757562993543,-134.20184950994656,-5.68870765061187,0.09554470890834438,26.291050698956685,-27.670337052951098,"3.43","1.76",,,,"94",2490,"7.1",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.4",,,,,,,,7,4,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",205,"0","0.014"
"FF","2022-05-12","98","-1.45","5.45","Wheeler, Zack",607208,554430,,"foul",,,,,9,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","S",,,1,1,2022,"-0.85","1.46","0.55","2.09",,,,2,1,"Bot",,,,,592663,,,7.513304544211661,-142.37661077019348,-7.098804812630043,-13.273466105542141,31.45029696295106,-10.90252134676952,"3.46","1.76",246,"74.3",41,"99.9",2537,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.15",,,,,,,,7,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"0","-0.023"
"FC","2022-05-12","91.1","-1.73","5.28","Wheeler, Zack",607208,554430,,"ball",,,,,14,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","B",,,0,1,2022,"0.23","0.26","1.51","1.13",,,,2,1,"Bot",,,,,592663,,,7.792113962385286,-132.59917033873833,-5.287915583771919,1.415781556472307,22.507187995010955,-28.34995229080161,"3.37","1.76",,,,"93.4",2595,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.35",,,,,,,,7,2,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",185,"0","0.011"
"FF","2022-05-12","98.5","-1.53","5.43","Wheeler, Zack",607208,554430,,"called_strike",,,,,9,"Trea Turner lines out sharply to second baseman Jean Segura.","R","R","R","LAD","PHI","S",,,0,0,2022,"-0.91","1.35","0.52","1.67",,,,2,1,"Bot",,,,,592663,,,7.8293516082187375,-143.12841335065602,-8.029988593736103,-14.301698855622249,32.372968679847865,-11.984671865345288,"3.53","1.76",,,,"100.2",2561,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.27",,,,,,,,7,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"0","-0.017"
"FF","2022-05-12","97.1","-1.48","5.49","Wheeler, Zack",518692,554430,"field_out","hit_into_play",,,,,6,"Freddie Freeman flies out to center fielder Roman Quinn.","R","L","R","LAD","PHI","X",8,"fly_ball",1,1,2022,"-0.62","1.43","0.38","2.69",,,,1,1,"Bot",89.75,65.82,,,592663,,,6.53265956236582,-141.29738237362773,-5.354431577287771,-9.770686341193503,29.54462866484538,-11.983736343916954,"3.62","1.78",342,"96.2",32,"99.4",2358,"7.4",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.12",0.189,0.349,"0",1,0,0,5,6,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",216,"-0.017","-0.148"
"FF","2022-05-12","97.6","-1.46","5.54","Wheeler, Zack",518692,554430,,"foul",,,,,5,"Freddie Freeman flies out to center fielder Roman Quinn.","R","L","R","LAD","PHI","S",,,1,0,2022,"-0.95","1.23","-0.13","2.48",,,,1,1,"Bot",,,,,592663,,,5.899366354230602,-142.02858875811467,-5.690326319600252,-14.117474818512564,30.005319729138918,-14.384811496672489,"3.62","1.78",234,"75.9",35,"99.9",2516,"7.4",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.11",,,,,,,,6,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",226,"0","-0.031"
"FF","2022-05-12","97.6","-1.6","5.49","Wheeler, Zack",518692,554430,,"ball",,,,,13,"Freddie Freeman flies out to center fielder Roman Quinn.","R","L","R","LAD","PHI","B",,,0,0,2022,"-1.08","1.25","-0.59","1.1",,,,1,1,"Bot",,,,,592663,,,5.301288569217984,-141.86911236347717,-9.37231150531547,-15.748104731480062,31.119131676500775,-13.415782583721754,"3.68","1.81",,,,"99.7",2488,"7.4",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.06",,,,,,,,6,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"0","0.023"
"FC","2022-05-12","91.3","-1.79","5.29","Wheeler, Zack",605141,554430,"strikeout","swinging_strike",,,,,14,"Mookie Betts strikes out swinging.","R","R","R","LAD","PHI","S",2,,0,2,2022,"0.32","0.19","1.01","1.22",,,,0,1,"Bot",,,,,592663,,,6.473629772747274,-132.87754107888182,-4.890110766475966,2.5594585943394312,26.794268122720606,-29.132908514086505,"3.2","1.51",,,,"93.1",2430,"7.2",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.28",,,"0",1,0,0,,5,3,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",184,"-0.023","-0.141"
"FC","2022-05-12","92.3","-1.77","5.31","Wheeler, Zack",605141,554430,,"swinging_strike",,,,,14,"Mookie Betts strikes out swinging.","R","R","R","LAD","PHI","S",,,0,1,2022,"0.2","0.39","1.03","1.59",,,,0,1,"Bot",,,,,592663,,,6.790557638284973,-134.42877872960548,-4.621959446333918,1.1125613559373213,25.78581318959427,-26.682354471640686,"3.2","1.51",,,,"94.1",2473,"7",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.49",,,,,,,,5,2,"Cutter",0,1,0,1,1,0,0,1,"Standard","Standard",196,"0","-0.046"
"FF","2022-05-12","97.5","-1.61","5.52","Wheeler, Zack",605141,554430,,"foul",,,,,6,"Mookie Betts strikes out swinging.","R","R","R","LAD","PHI","S",,,0,0,2022,"-0.78","1.65","0.3","2.06",,,,0,1,"Bot",,,,,592663,,,7.039047773487942,-141.77691041970567,-7.74148426535799,-12.04433332736322,30.176367008484718,-8.323516002289255,"3.2","1.51",124,"83.9",8,"99.5",2433,"7.3",662706,554430,592663,656555,516416,664761,622666,656941,596451,592206,"53.24",,,,,,,,5,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",214,"0","-0.034"
"FC","2022-05-04","89","-1.89","5.54","Wheeler, Zack",641680,554430,"strikeout","swinging_strike",,,,,14,"Jonah Heim strikes out swinging.","R","L","R","PHI","TEX","S",2,,1,2,2022,"0.48","0.11","0.64","1.32",,,,1,8,"Top",,,,,592663,,,5.246624942886376,-129.4880766915342,-4.574725478206883,4.270121163026486,28.602605877297915,-30.13271393885698,"3.49","1.62",,,,"90.1",2407,"7.1",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.41",,,"0",1,0,0,,53,4,"Cutter",0,0,0,0,0,0,0,0,"Strategic","Standard",166,"0.034","-0.112"
"FF","2022-05-04","96.4","-1.58","5.73","Wheeler, Zack",641680,554430,,"foul",,,,,7,"Jonah Heim strikes out swinging.","R","L","R","PHI","TEX","S",,,1,1,2022,"-0.76","1.41","-0.37","2.15",,,,1,8,"Top",,,,,592663,,,5.010527371541068,-140.11432067341778,-7.200921080461267,-11.145881520240515,32.528010883098695,-12.220353835715212,"3.49","1.62",285,"88.7",42,"97.6",2369,"7.1",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.39",,,,,,,,53,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shade","Standard",215,"0","-0.036"
"FF","2022-05-04","96.5","-1.7","5.7","Wheeler, Zack",641680,554430,,"swinging_strike",,,,,3,"Jonah Heim strikes out swinging.","R","L","R","PHI","TEX","S",,,1,0,2022,"-0.62","1.3","0.73","3.02",,,,1,8,"Top",,,,,592663,,,7.971927249585221,-140.2818760905902,-4.531248734727141,-9.997102166546638,32.609199169461846,-14.20920359523302,"3.49","1.62",,,,"97.8",2390,"7.1",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.38",,,,,,,,53,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",217,"0","-0.031"
"FC","2022-05-04","91.9","-1.66","5.63","Wheeler, Zack",641680,554430,,"ball",,,,,12,"Jonah Heim strikes out swinging.","R","L","R","PHI","TEX","B",,,0,0,2022,"0.01","0.58","1.01","3.62",,,,1,8,"Top",,,,,592663,,,6.837855775579262,-133.645885822451,-0.4779616862860756,-1.398592690882226,29.27310799346705,-25.348747781708738,"3.36","1.54",,,,"92.8",2459,"6.9",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.58",,,,,,,,53,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",210,"0","0.023"
"FF","2022-05-04","95.6","-1.58","5.73","Wheeler, Zack",543543,554430,"field_out","hit_into_play",,,,,4,"Brad Miller flies out to left fielder Kyle Schwarber.","R","L","R","PHI","TEX","X",7,"fly_ball",2,1,2022,"-0.89","1.17","-0.36","2.43",,,,0,8,"Top",38.36,98.36,,,592663,,,5.304345551368527,-139.06138644520794,-5.801036064978731,-12.699026977225186,32.55731212659382,-15.841699494983796,"3.36","1.54",328,"98.7",42,"97.1",2225,"7.3",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.21",0.08,0.16,"0",1,0,0,3,52,4,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0.046","-0.261"
"FF","2022-05-04","95.6","-1.74","5.66","Wheeler, Zack",543543,554430,,"swinging_strike",,,,,4,"Brad Miller flies out to left fielder Kyle Schwarber.","R","L","R","PHI","TEX","S",,,2,0,2022,"-0.73","1.21","-0.57","2.24",,,,0,8,"Top",,,,,592663,,,4.818647770646957,-139.0166080346077,-6.155400288289243,-10.559965885109067,32.545460219775265,-15.350762365480591,"3.36","1.54",,,,"96.8",2316,"7.1",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.38",,,,,,,,52,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",219,"0","-0.056"
"FF","2022-05-04","94.9","-1.7","5.76","Wheeler, Zack",543543,554430,,"ball",,,,,11,"Brad Miller flies out to left fielder Kyle Schwarber.","R","L","R","PHI","TEX","B",,,1,0,2022,"-0.89","1.18","-1.02","2.59",,,,0,8,"Top",,,,,592663,,,3.8219620346185086,-138.11099966946122,-5.32334806970856,-12.239564794272548,32.229805590482094,-16.038501921121004,"3.36","1.54",,,,"96",2197,"7",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.5",,,,,,,,52,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",218,"0","0.063"
"FF","2022-05-04","94.2","-1.7","5.76","Wheeler, Zack",543543,554430,,"ball",,,,,11,"Brad Miller flies out to left fielder Kyle Schwarber.","R","L","R","PHI","TEX","B",,,0,0,2022,"-0.89","1.25","-1.25","3.21",,,,0,8,"Top",,,,,592663,,,3.2026444135907064,-137.16303910063544,-3.6951619073971185,-11.98555870708799,32.56369803907833,-15.804829329745584,"3.36","1.54",,,,"95.2",2261,"7",661634,554430,592663,656555,516416,664761,544369,656941,663837,592206,"53.51",,,,,,,,52,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",221,"0","0.033"
